"Artikel-Nr";"Bezeichnung";"Langtext";"Zugangslager";"Abgangslager";"Maﬂeinheit";"Anzahl pro Maﬂeinheit";"Grundeinheit";"Verpackungseinheit";"EAN";"Hersteller";"Herstellernummer";"Kontenzuordnung";"Kontenzuordnung Kasse";"Leistung";"Bestandsf¸hrung";"Negativbestand erlaubt";"Rabattf‰hig";"Gewicht";"L‰nge";"Breite";"Hˆhe";"Erstellt am";"Zuletzt aktualisiert am";"Bestand: Hauptlager";"Meldebestand: Hauptlager";"Preis: Endkundenpreis";"Warenwert: Hauptlager";"Warenwert Gesamt:";"Einkauf Lieferant 0";"Einkauf Lieferant Nummer 0";"Einkauf VPE0";"Einkauf Bestellnummer 0";"Einkauf Preis 0";"Einkauf Rabatt 0";"Einkauf Menge 0"
"14342";"FOCO,Thai Tee, 350 ml";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\nPortion pro 100ml\n<table id=""nutrition-facts""><tbody><tr><td class=""col-1"">Kalorien</td>\n<td class=""col-2"">57 kcal†</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 g</td>\n</tr><tr><td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">1,0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1 sub"">† †Ges‰ttigte</td>\n<td class=""col-2"">0,8 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt†</td>\n<td class=""col-2"">0 g</td>\n</tr><tr><td class=""col-1 sub"">† †Mehrfach unges‰ttigte†</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">0,02 g</td>\n</tr><tr><td class=""col-1 sub"">† †Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">9,7 g</td>\n</tr><tr><td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">2,4 g</td>\n</tr></tbody></table></div>\n<p>†</p>\n<p>Ursprungsland : Thailand</p>\n<address>Hersteller/Importer: THAI AGRI FOODS PUBLIC COMPANY LIMITED<br />155/1 MOO 1; THEPARAK RD, SAMUTPRAKARN 10540 THAILAND</address><address>e: marketing@thaiagri.com</address>";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:47.804Z";"2021-12-28T17:22:01.455Z";"0";"";"1,5";;"0";;;;;;;
"56032";"A&W, Root Beer, 355ml";"<div class=""pd-ToggleBox__trigger""><h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2><p>Portion per 100 mL</p><table id=""nutrition-facts"" class=""mce-item-table""><tbody><tr><td class=""col-1"">Kalorien</td><td class=""col-2"">48 kcal†</td><td class=""col-1"">Natrium</td><td class=""col-2"">0 mg</td></tr><tr><td class=""col-1"">Fette gesamt</td><td class=""col-2"">0 g</td><td class=""col-1"">Kalium</td><td class=""col-2"">0 mg</td></tr><tr><td class=""col-1 sub"">† †Ges‰ttigte</td><td class=""col-2"">0 g</td><td class=""col-1"">Kohlenhydrate gesamt</td><td class=""col-2"">13,2 g</td></tr><tr><td class=""col-1 sub"">† †Mehrfach unges‰ttigte</td><td class=""col-2"">0 g</td><td class=""col-1"">Ballaststoffe</td><td class=""col-2"">0 g</td></tr><tr><td class=""col-1 sub"">† †Einfach unges‰ttigte</td><td class=""col-2"">0 g</td><td class=""col-1"">Zucker</td><td class=""col-2"">12,7 g</td></tr><tr><td class=""col-1 sub"">† †Trans</td><td class=""col-2"">0 g</td><td class=""col-1"">Eiweiﬂ</td><td class=""col-2"">0 g</td></tr><tr class=""last""><td class=""col-1"">Cholesterin</td><td class=""col-2"">0 mg</td><td class=""col-1"">Salz</td><td class=""col-2"">0,056 g</td></tr><tr class=""alt""><td class=""col-1"">Vitamin A</td><td class=""col-2"">0%</td><td class=""col-1"">Kalzium</td><td class=""col-2"">0%</td></tr><tr class=""last""><td class=""col-1"">Vitamin C</td><td class=""col-2"">0%</td><td class=""col-1"">Eisen</td><td class=""col-2"">0%</td></tr></tbody></table><p>Ursprungsland : USA†<br /> Hersteller/Importer: Heuschen &amp; Schrouff OFT B.V.<br /> PO Box 30202, 6370 KE Landgraaf, Niederlande. <br />p: 0031-(0)45-5338283 <br />e: sales@heuschenschrouff.com</p></div>";"Hauptlager";"Hauptlager";"";"";"";"";"8712857973179";"A&W";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:47.840Z";"2021-12-28T17:22:02.271Z";"0";"";"1,53";;"0";;;;;;;
"14343";"Qtela, Chip S¸ﬂkartoffeln, Original-Geschmack, 45g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts""><tbody><tr><td class=""col-1"">Kalorien</td>\n<td class=""col-2"">412 kcal</td>\n<td class=""col-1"">Natrium Sodium</td>\n<td class=""col-2"">90 mg</td>\n</tr><tr><td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">22,6 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">13,4 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">49,8 g</td>\n</tr><tr><td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr><tr><td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">23,7 g</td>\n</tr><tr><td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">0,29 g</td>\n</tr><tr class=""last""><td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">0,06 g</td>\n</tr><tr class=""alt""><td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0 %</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin D</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1""><span class=""tlid-translation translation"" lang=""de"" xml:lang=""de""><span title="""">Nahrungsmittelfaser</span></span></td>\n<td class=""col-2"">0 %</td>\n</tr></tbody></table><p>Ursprungsland : Indonesien<br /> Hersteller/Importer: AsRopa Food GmbH, Berliner Str.6, 21509. Glinde/Germany <br />www.asropafood.com<br /><br /></p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:47.893Z";"2021-12-28T17:22:03.130Z";"0";"";"0,99";;"0";;;;;;;
"14344";"Qtela, Cassava-Originalgeschmack,60g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts""><tbody><tr><td class=""col-1"">Kalorien</td>\n<td class=""col-2"">520 kcal†</td>\n<td class=""col-1"">Natrium Sodium</td>\n<td class=""col-2"">90 mg</td>\n</tr><tr><td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">26,6 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1 sub"">† †Ges‰ttigte</td>\n<td class=""col-2"">12 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">68 g</td>\n</tr><tr><td class=""col-1 sub"">† †Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr><tr><td class=""col-1 sub"">† †Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">5,3g</td>\n</tr><tr><td class=""col-1 sub"">† †Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">2,1 g</td>\n</tr><tr class=""last""><td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">0,83 g</td>\n</tr><tr class=""alt""><td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0 %</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin D</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1""><span class=""tlid-translation translation"" lang=""de"" xml:lang=""de""><span title="""">Nahrungsmittelfaser</span></span></td>\n<td class=""col-2"">0 %</td>\n</tr></tbody></table><p>Ursprungsland :†Indonesien<br /> Hersteller/Importer: AsRopa Food GmbH, Berliner Str.6, 21509. Glinde/Germany <br />www.asropafood.com<br /><br /></p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:47.946Z";"2021-12-28T17:22:04.033Z";"0";"";"0,99";;"0";;;;;;;
"14345";"SAJIKU, Capcay Gew¸rze, 20g";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"SAJIKU";"";"20000";"";0;1;1;1;"0,02";0;0;0;"2020-12-14T23:37:48.050Z";"2021-12-28T17:34:41.167Z";"0";"0";"0";;"0";;;;;;;
"14346";"FOCO SOURSOP NECTAR 350ml";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\nPortion pro 100ml\n<table id=""nutrition-facts""><tbody><tr><td class=""col-1"">Kalorien</td>\n<td class=""col-2"">48 kcal†</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 g</td>\n</tr><tr><td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1 sub"">† †Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt†</td>\n<td class=""col-2"">12 g</td>\n</tr><tr><td class=""col-1 sub"">† †Mehrfach unges‰ttigte†</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">0,02 g</td>\n</tr><tr><td class=""col-1 sub"">† †Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">0 g</td>\n</tr><tr><td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">0 g</td>\n</tr></tbody></table></div>\n<p>†</p>\n<p>Ursprungsland : Thailand</p>\n<address>Hersteller/Importer: THAI AGRI FOODS PUBLIC COMPANY LIMITED<br />155/1 MOO 1; THEPARAK RD, SAMUTPRAKARN 10540 THAILAND</address><address>e: marketing@thaiagri.com</address>";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"10000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:48.106Z";"2021-12-28T17:22:05.803Z";"0";"";"1,5";;"0";;;;;;;
"14347";"FOCO, Grasgelee Getr‰nk, 350mL";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\nPortion pro 100ml\n<table id=""nutrition-facts""><tbody><tr><td class=""col-1"">Kalorien</td>\n<td class=""col-2"">40 kcal†</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 g</td>\n</tr><tr><td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1 sub"">† †Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt†</td>\n<td class=""col-2"">9,6 g</td>\n</tr><tr><td class=""col-1 sub"">† †Mehrfach unges‰ttigte†</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">0,06 g</td>\n</tr><tr><td class=""col-1 sub"">† †Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">0 g</td>\n</tr><tr><td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">0 g</td>\n</tr></tbody></table></div>\n<p>†</p>\n<p>Ursprungsland : Thailand</p>\n<address>Hersteller/Importer: THAI AGRI FOODS PUBLIC COMPANY LIMITED<br />155/1 MOO 1; THEPARAK RD, SAMUTPRAKARN 10540 THAILAND</address><address>e: marketing@thaiagri.com</address>";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:48.168Z";"2021-12-28T17:22:06.622Z";"0";"";"1,5";;"0";;;;;;;
"14348";"Nutri Marina, Biologische Kokosmilch,400mL";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:48.215Z";"2021-12-28T17:22:07.430Z";"0";"";"1,69";;"0";;;;;;;
"14349";"YUM-YUM, Instant-Nudeln mit Huhngeschmack, 60g";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"YUM-YUM";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:48.261Z";"2021-12-28T17:22:08.261Z";"0";"";"0,39";;"0";;;;;;;
"51040";"LUWAK, White Kaffee 3 Geschmack Caramel, 20g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion pro 20 g</p>\n<table id=""nutrition-facts""><tbody><tr><td class=""col-1"">Energie</td>\n<td class=""col-2"">90 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">35 mg</td>\n</tr><tr><td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">2,5 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">2,5 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">16 g</td>\n</tr><tr><td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">2 g</td>\n</tr><tr><td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">13 g</td>\n</tr><tr><td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">0 g</td>\n</tr><tr class=""last""><td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">0 g</td>\n</tr><tr class=""alt""><td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr></tbody></table><p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PT. JAVAPRIMA ABADI<br />Semarang 50164, Indonesia</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8994171101074";"LUWAK";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:48.296Z";"2021-12-28T17:22:09.118Z";"0";"";"0,51";;"0";"";"";"1";"";"1,3";;1
"17059";"MUNIK, Rendang Gew¸rze, 115 g";"<div class=""pd-ToggleBox__trigger""><h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2><p>Portion per 100 g</p><table id=""nutrition-facts""><tbody><tr><td class=""col-1"">Kalorien</td><td class=""acol-2"">1008,36 kj</td><td class=""col-1"">Natrium</td><td class=""col-2"">90 mg</td></tr><tr><td class=""col-1"">Fette gesamt</td><td class=""col-2"">17 g</td><td class=""col-1"">Kalium</td><td class=""col-2"">0 mg</td></tr><tr><td class=""col-1 sub"">Ges‰ttigte</td><td class=""col-2"">12 g</td><td class=""col-1"">Kohlenhydrate gesamt</td><td class=""col-2"">18 g</td></tr><tr><td class=""col-1 sub"">Mehrfach unges‰ttigte</td><td class=""col-2"">0 g</td><td class=""col-1"">Ballaststoffe</td><td class=""col-2"">0 g</td></tr><tr><td class=""col-1 sub"">Einfach unges‰ttigte</td><td class=""col-2"">0 g</td><td class=""col-1"">Zucker</td><td class=""col-2"">6 g</td></tr><tr><td class=""col-1 sub"">Trans</td><td class=""col-2"">0 g</td><td class=""col-1"">Eiweiﬂ</td><td class=""col-2"">7 g</td></tr><tr class=""last""><td class=""col-1"">Cholesterin</td><td class=""col-2"">4 mg</td><td class=""col-1"">Salz</td><td class=""col-2"">1,4 g</td></tr><tr class=""alt""><td class=""col-1"">Vitamin A</td><td class=""col-2"">0%</td><td class=""col-1"">Kalzium</td><td class=""col-2"">0%</td></tr><tr class=""last""><td class=""col-1"">Vitamin C</td><td class=""col-2"">0%</td><td class=""col-1"">Eisen</td><td class=""col-2"">0%</td></tr></tbody></table></div><div class=""pd-AttributeGroup"">&nbsp;</div><div class=""pd-AttributeGroup"">Ursprungsland : Indonesien<br> Hersteller/Importer: Nesia Food<br> Oder 2, 2491 DC, Den Haag, Niederlande.</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8994196101035";"MUNIK";"";"20000";"";0;1;1;1;"0,134";0;0;0;"2020-12-14T23:37:48.354Z";"2022-06-11T10:57:07.354Z";"-38";"0";"4,5";;"0";"";"";"1";"";"3";;1
"14351";"YUM-YUM, Instant-Nudeln mit Rindergeschmack, 60g";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"YUM-YUM";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:48.406Z";"2021-12-28T17:22:09.978Z";"0";"";"0,39";;"0";;;;;;;
"17114";"X.O, Instant Tom Yum Paste, 227 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts""><tbody><tr><td class=""col-1"">Kalorien</td>\n<td class=""col-2"">290 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">1090 mg</td>\n</tr><tr><td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">25 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">3,7 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">15 g</td>\n</tr><tr><td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr><tr><td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">7,5 g</td>\n</tr><tr><td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">1,25 g</td>\n</tr><tr class=""last""><td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">5,56 g</td>\n</tr><tr class=""alt""><td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr></tbody></table><p>Ursprungsland : Thailand<br /> Hersteller/Importer:Oriental Merchant (Europe) <br />Heksekamp 7, 5301 LX Zaltbommel, The Netherlands<br />E : info@orientalmerchant.eu</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8853085000647";"X.O";"";"20000";"";0;1;1;1;"0,432";0;0;0;"2020-12-14T23:37:48.438Z";"2021-12-28T17:34:45.472Z";"0";"";"2,69";;"0";;;;;;;
"11020";"DING XI, Glasnudeln, 500 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8717703638660";"DING XI";"";"20000";"";0;1;1;1;"0,5";0;0;0;"2020-12-14T23:37:48.497Z";"2022-02-09T11:24:53.012Z";"-1";"0";"2,5";;"0";;;;;;;
"51037";"LUWAK, White Kaffee 3 Geschmack Mocca Rose, 20g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion pro 20 g</p>\n<table id=""nutrition-facts""><tbody><tr><td class=""col-1"">Energie</td>\n<td class=""col-2"">90 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">35 mg</td>\n</tr><tr><td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">2,5 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">2,5 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">16 g</td>\n</tr><tr><td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">2 g</td>\n</tr><tr><td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">13 g</td>\n</tr><tr><td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">0 g</td>\n</tr><tr class=""last""><td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">0 g</td>\n</tr><tr class=""alt""><td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr></tbody></table><p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PT. JAVAPRIMA ABADI<br />Semarang 50164, Indonesia</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8994171101777";"LUWAK";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:48.589Z";"2021-12-28T17:22:11.680Z";"0";"";"0,5";;"0";;;;;;;
"14353";"LUWAK, White Kaffee 3 Gescmack Vanille, 20g";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:48.638Z";"2021-03-07T21:56:32.241Z";"0";"";"3,5";;"0";;;;;;;
"14354";"DUA KELINCI, fettreduzierte Erdn¸sse, 70g";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:48.702Z";"2021-12-28T17:22:12.523Z";"0";"";"0";;"0";;;;;;;
"14355";"Nesia, Gendar Special, 200g";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"NESIA";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:48.748Z";"2021-12-28T17:22:13.423Z";"0";"";"3,5";;"0";;;;;;;
"14356";"A&W, Root Beer Getr‰nke, 355mL";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"A&W";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:48.800Z";"2021-12-28T17:22:14.328Z";"0";"";"0";;"0";;;;;;;
"14357";"MEGA, Sardine Fisch Tomaten Sauce, 425g";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"MEGA";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:48.846Z";"2021-12-28T17:22:15.221Z";"0";"";"2,69";;"0";;;;;;;
"34013";"H&S, Kandierte Ingwerst¸ckchen, 200g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts""><tbody><tr><td class=""col-1"">Energie</td>\n<td class=""col-2"">†1474 kJ†</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1 sub"">† †Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">†g</td>\n</tr><tr><td class=""col-1 sub"">† †Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr><tr><td class=""col-1 sub"">† †Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">76%</td>\n</tr><tr><td class=""col-1 sub"">† †Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">0 g</td>\n</tr><tr class=""last""><td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">0,2 g</td>\n</tr><tr class=""alt""><td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr></tbody></table><p><br /> Hersteller/Importer: Heuschen &amp; Schrouff OFT B.V.<br /> PO Box 30202, 6370 KE Landgraaf, Niederlande. <br />p: 0031-(0)45-5338283 <br />e: sales@heuschenschrouff.com</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8717703622560";"H&S";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:48.881Z";"2021-12-28T17:22:16.121Z";"0";"";"3,19";;"0";;;;;;;
