"Artikel-Nr";"Bezeichnung";"Langtext";"Zugangslager";"Abgangslager";"Maﬂeinheit";"Anzahl pro Maﬂeinheit";"Grundeinheit";"Verpackungseinheit";"EAN";"Hersteller";"Herstellernummer";"Kontenzuordnung";"Kontenzuordnung Kasse";"Leistung";"Bestandsf¸hrung";"Negativbestand erlaubt";"Rabattf‰hig";"Gewicht";"L‰nge";"Breite";"Hˆhe";"Erstellt am";"Zuletzt aktualisiert am";"Bestand: Hauptlager";"Meldebestand: Hauptlager";"Preis: Endkundenpreis";"Einkauf Lieferant 0";"Einkauf Lieferant Nummer 0";"Einkauf VPE0";"Einkauf Bestellnummer 0";"Einkauf Preis 0";"Einkauf Rabatt 0";"Einkauf Menge 0";"Warenwert: Hauptlager";"Warenwert Gesamt:"
"17008";"BAMBOE, Balinesische Gewuerze, 49 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 ml</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">30 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">4,4 g</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">1 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0,5 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">3 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">2 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">1,7 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin B1</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n</tbody>\n</table>\n</div>\n<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PT. Bamboe<br /> Jalan Kedinding Tengah II / 8A, Surabaya 60129, Jawa Timur, Indonesia. <br />p: +62 31 3715247 <br />e: info@ptbamboe.com</p>";"Hauptlager";"Hauptlager";"";"";"";"";"8992735210118";"BAMBOE ";"";"20000";"";0;1;1;1;"0,049";0;0;0;"2020-12-14T23:37:57.292Z";"2022-06-26T11:01:36.335Z";"17";"";"1,15";"";"";"1";"";"0,45";;1;"7,65";"7,65"
"17009";"BAMBOE, Rujaksoﬂe f¸r gegrilltes H‰hnchen, 46 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g†</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">30 kcal†</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">360 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">1 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">60 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Ges‰ttigte</td>\n<td class=""col-2"">1 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">4 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">2 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">†</td>\n<td class=""col-2"">†</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">4%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PT. Bamboe<br /> Jalan Kedinding Tengah II / 8A, Surabaya 60129, Jawa Timur, Indonesia.† <br />p: +62 31 3715247 <br />e: info@ptbamboe.com</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8992735210101";"BAMBOE ";"";"20000";"";0;1;1;1;"0,046";0;0;0;"2020-12-14T23:37:57.323Z";"2022-06-26T11:01:37.187Z";"38";"";"1,15";"";"";"1";"";"0,45";;1;"17,1";"17,1"
"17011";"BAMBOE, Javanische Curry Paste, 36 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">20 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">5,5 g</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">1 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">2 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">5,5 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">6%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PT. Bamboe<br /> Jalan Kedinding Tengah II / 8A, Surabaya 60129, Jawa Timur, Indonesia. <br />p: +62 31 3715247 <br />e: info@ptbamboe.com</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8992735210026";"BAMBOE ";"";"20000";"";0;1;1;1;"0,036";0;0;0;"2020-12-14T23:37:57.374Z";"2022-06-26T11:01:38.071Z";"68";"";"1,15";;;;;;;;;"0"
"17012";"BAMBOE, Lodeh (Buntgem¸se in Kokossauce) W¸rzpaste, 54 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">15 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">9,8 g</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">1 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">1 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">3,6 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PT. Bamboe<br /> Jalan Kedinding Tengah II / 8A, Surabaya 60129, Jawa Timur, Indonesia. <br />p: 62 31 3715247 <br />e: info@ptbamboe.com</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8992735210132";"BAMBOE ";"";"20000";"";0;1;1;1;"0,054";0;0;0;"2020-12-14T23:37:57.441Z";"2022-06-26T11:01:38.953Z";"12";"";"1,15";"";"";"1";"";"0,45";;1;"5,4";"5,4"
"17013";"BAMBOE, gebratener Reis W¸rzpaste, 40 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts""><colgroup><col class=""col-1"" /><col class=""col-2"" /><col class=""col-1"" /><col class=""col-2"" /></colgroup>\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">25 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">11,9 g</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">1 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">1 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">3 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">2%</td>\n</tr>\n</tbody>\n</table>\n</div>\n<div class=""pd-AttributeGroup"">\n<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PT. Bamboe<br /> Jalan Kedinding Tengah II / 8A, Surabaya 60129, Jawa Timur, Indonesia. <br />p: +62 31 3715247 <br />e: info@ptbamboe.com</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8992735210095";"BAMBOE ";"";"20000";"";0;1;1;1;"0,04";0;0;0;"2020-12-14T23:37:57.493Z";"2022-06-26T11:01:39.855Z";"33";"";"1,15";"";"";"1";"";"0,45";;1;"14,85";"14,85"
"17014";"BAMBOE, Weiﬂcurrysuppe (Opor) W¸rzpaste, 36 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">25 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">7,3 g</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">1 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">2 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">3 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">4%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PT. Bamboe<br /> Jalan Kedinding Tengah II / 8A, Surabaya 60129, Jawa Timur, Indonesia. <br />p: +62 31 3715247 <br />e: info@ptbamboe.com</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8992735210033";"BAMBOE ";"";"20000";"";0;1;1;1;"0,036";0;0;0;"2020-12-14T23:37:57.547Z";"2022-06-26T11:01:40.848Z";"5";"";"1,15";;;;;;;;;"0"
"17016";"BAMBOE, Rendang W¸rzpaste, 35 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">25 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">5,9 g</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">1,5 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">2 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">†</td>\n<td class=""col-2"">†</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">4%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PT. Bamboe<br /> Jalan Kedinding Tengah II / 8A, Surabaya 60129, Jawa Timur, Indonesia. <br />p: +62 31 3715247 <br />e: info@ptbamboe.com</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8992735210057";"BAMBOE ";"";"20000";"";0;1;1;1;"0,035";0;0;0;"2020-12-14T23:37:57.666Z";"2022-06-26T11:01:42.755Z";"72";"";"1,15";;;;;;;;;"0"
"17020";"BAMBOE, Rinder/H‰hnchen Suppe (SOP) W¸rzpaste, 49 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">20 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">13 g</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">1 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0,5 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">2 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">4,9 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">2%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PT. Bamboe<br /> Jalan Kedinding Tengah II / 8A, Surabaya 60129, Jawa Timur, Indonesia. <br />p: +62 31 3715247 <br />e: info@ptbamboe.com</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8992735210125";"BAMBOE ";"";"20000";"";0;1;1;1;"0,049";0;0;0;"2020-12-14T23:37:57.715Z";"2022-06-26T11:01:43.721Z";"34";"";"1,15";"";"";"1";"";"0,13";;1;"4,42";"4,42"
"18006";"JEENY`S, Petis Garnelen, 240 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">340 kcal†</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">76 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">50 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">8,9 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">3 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Malaysia <br /> Hersteller/Importer: Heuschen &amp; Schrouff OFT B.V.<br /> PO Box 30202, 6370 KE Landgraaf, Niederlande. <br />p: 0031-(0)45-5338283 <br />e: sales@heuschenschrouff.com</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"9556092281007";"JEENY'S";"";"20000";"";0;1;1;1;"0,24";0;0;0;"2020-12-14T23:37:57.893Z";"2022-06-26T11:01:46.407Z";"49";"0";"2,89";;;;;;;;;"0"
"18005";"JEENY`S, gegrillte Trassie (in Block), 25 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">180 kcal†</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">4,5 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Ges‰ttigte</td>\n<td class=""col-2"">2,5 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">3 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">31 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">27,5 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Malaysia <br /> Hersteller/Importer: Heuschen &amp; Schrouff OFT B.V.<br /> PO Box 30202, 6370 KE Landgraaf, Niederlande. <br />p: 0031-(0)45-5338283 <br />e: sales@heuschenschrouff.com</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"9556092781200";"JEENY'S";"";"20000";"";0;1;1;1;"0,025";0;0;0;"2020-12-14T23:37:58.021Z";"2022-06-28T14:18:18.356Z";"182";"0";"1";;;;;;;;;"0"
